profile_id,run,model,intent,reasoning
C_BASE,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a medium to large organization, which is a good fit for our solutions. The website dwell time (7 min) is above average, suggesting engagement. The demo requests (2) and very promising email response further indicate strong interest."
C_company_size_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. Email response ('Very promising. We're actively evaluating solutions like this.') further indicates purchase intent."
C_company_size_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. Email response ('Very promising') further indicates purchase intent."
C_company_size_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. Email response ('Very promising. We're actively evaluating solutions like this.') further indicates purchase intent."
C_company_size_high,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. Email response ('Very promising') further indicates purchase intent."
C_company_size_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. Email response ('Very promising. We're actively evaluating solutions like this.') further indicates purchase intent."
C_company_size_low,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. The email response is very promising, indicating active evaluation of solutions like ours."
C_company_size_low,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement, and the email response is very promising, indicating a strong purchase intent."
C_company_size_low,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. The email response is very promising, indicating active evaluation of solutions like ours."
C_company_size_low,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. The email response is very promising, indicating active evaluation of solutions like ours."
C_company_size_low,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement. The email response is very promising, indicating active evaluation of solutions like ours."
C_demo_requests_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, which is a good fit for our solutions. Industry (Healthcare) is a key sector for our expertise. Region (Middle East) is a target market. Website dwell time (7 min) suggests engagement. Demo requests (3) and a very promising email response further indicate strong interest."
C_demo_requests_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our solutions. The region (Middle East) is also a focus area. The website dwell time (7 min) suggests engagement, and 3 demo requests indicate interest. The email response is very promising, indicating active evaluation of solutions like ours."
C_demo_requests_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our services. The region (Middle East) is also a focus area. The website dwell time (7 min) suggests engagement, and the demo requests (3) and very promising email response further indicate strong interest in our solutions."
C_demo_requests_high,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, which is a potential fit for our solutions. Industry (Healthcare) is a key sector for our expertise. Region (Middle East) is a target market. Website dwell time (7 min) suggests engagement. Demo requests (3) indicate interest. Email response is very promising, indicating active evaluation."
C_demo_requests_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our services. The region (Middle East) is also a focus area. The website dwell time (7 min) is above average, and the demo requests (3) suggest interest. The email response is very promising, indicating active evaluation of solutions like ours."
C_demo_requests_low,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key focus area for our services. The email response is very promising, indicating a high level of interest in solutions like ours."
C_demo_requests_low,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a medium to large organization with potential for significant investment, while the region (Middle East) is a key market for our services. The very promising email response further indicates a strong interest in our solutions, outweighing the low website dwell time (7 min) and lack of demo requests (0)."
C_demo_requests_low,3,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the email response is very promising, indicating a strong interest in the solution."
C_demo_requests_low,4,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the email response is very promising, indicating a strong interest in the solution."
C_demo_requests_low,5,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the email response indicates active evaluation of solutions like ours, which suggests a strong purchase intent."
C_email_response_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the email response indicates a clear interest in scheduling a meeting, which is a strong intent signal."
C_email_response_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests a strong desire to engage further."
C_email_response_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the industry is Healthcare, which is a key focus area for our firm. The customer has also shown strong engagement with our website (7 min dwell time) and has requested two demos, indicating a high level of interest. Additionally, the customer has responded positively to an email, expressing a desire to schedule a meeting next week."
C_email_response_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a large organization with specific needs, while website dwell time (7 min) and demo requests (2) suggest engagement, and a positive email response ('Could we schedule a meeting next week?') further indicates strong interest."
C_email_response_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), and the industry is Healthcare, which is a key focus area for our firm. The customer has also shown strong engagement with our website (7 min dwell time) and has requested two demos, indicating a high level of interest. Additionally, the customer has responded positively to an email, expressing a desire to schedule a meeting next week."
C_email_response_non-icp,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 80, which is not a large enterprise, and the email response indicates a lack of interest, while the website dwell time of 7 min and 2 demo requests suggest some level of engagement, but not strong enough to overcome the negative email response."
C_email_response_non-icp,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 80, which is not a large enterprise, and the email response indicates a lack of interest, while the website dwell time of 7 min and 2 demo requests suggest some level of engagement, but not strong enough to overcome the negative email response."
C_email_response_non-icp,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size (80) is relatively small, and despite a moderate website dwell time (7 min), the lead explicitly stated 'We’re not interested' in an email response, indicating a lack of strong purchase intent."
C_email_response_non-icp,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 80, which is relatively small, and the email response indicates lack of interest, outweighing the moderate dwell time and demo requests."
C_email_response_non-icp,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 80, which is relatively small, and the email response indicates a lack of interest, outweighing the moderate dwell time and demo requests."
C_industry_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, industry (Software / IT) is relevant, region (Middle East) is targeted, website dwell time (7 min) is high, demo requests (2) are numerous, and email response is very promising."
C_industry_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, industry (Software / IT) is relevant, region (Middle East) is targeted, website dwell time (7 min) is high, demo requests (2) are numerous, and email response is very promising."
C_industry_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, industry (Software / IT) is relevant, website dwell time (7 min) is high, and demo requests (2) indicate interest, with a very promising email response."
C_industry_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, industry (Software / IT) is relevant, region (Middle East) is targeted, website dwell time (7 min) is high, demo requests (2) are numerous, and email response is very promising."
C_industry_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, industry (Software / IT) is relevant, region (Middle East) is targeted, website dwell time (7 min) is high, demo requests (2) are numerous, and email response is very promising."
C_industry_non-icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Public Service) is a good fit for our services. The email response ('Very promising. We're actively evaluating solutions like this.') is a strong positive signal, and the demo requests (2) suggest interest in our product."
C_industry_non-icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and engagement metrics (7 min dwell time, 2 demo requests, very promising email response) indicate strong interest in the solution."
C_industry_non-icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and engagement metrics (7 min dwell time, 2 demo requests, very promising email response) indicate strong interest in the solution."
C_industry_non-icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Public Service) is a good fit for our services. The email response ('Very promising. We're actively evaluating solutions like this.') is a strong positive signal, and the demo requests (2) suggest interest in our product."
C_industry_non-icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and engagement metrics (7 min dwell time, 2 demo requests, very promising email response) indicate strong interest in the solution."
C_region_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and engagement metrics (7 min dwell time, 2 demo requests, very promising email response) indicate a strong interest in our solution."
C_region_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and demo requests (2) indicate a medium to large organization actively evaluating solutions, while the email response is very promising, supporting a high purchase intent."
C_region_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and demo requests (2) indicate a medium to large organization actively evaluating solutions, while the email response is very promising, supporting a high purchase intent."
C_region_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and engagement metrics (7 min dwell time, 2 demo requests, very promising email response) indicate a strong interest in our solution."
C_region_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size of 80 and very promising email response from the lead, indicating active evaluation of solutions like ours."
C_region_non-icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a medium to large organization with potential for significant data analytics needs, combined with a very promising email response indicating active evaluation of solutions like ours."
C_region_non-icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and demo requests (2) indicate a medium to large organization actively evaluating solutions, while the email response ('Very promising') further supports high purchase intent."
C_region_non-icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our services. The region (Africa) presents a growth opportunity. The website dwell time (7 min) suggests engagement, and the demo requests (2) and email response ('Very promising') further indicate strong interest in our solutions."
C_region_non-icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) is large, indicating a potential for significant investment in data analytics platforms and AI integration. Industry (Healthcare) is also a key sector for our services. The very promising email response and 2 demo requests further indicate a strong interest in our solutions."
C_region_non-icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our services. The website dwell time (7 min) suggests engagement, and the demo requests (2) and very promising email response indicate a strong interest in our solutions."
C_website_dwell_time_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, which is a potential fit for our solutions. Industry (Healthcare) is a key sector for our expertise. Region (Middle East) is a target market. Website dwell time (10 min) suggests engagement. 2 demo requests indicate interest. Email response is very promising, indicating active evaluation."
C_website_dwell_time_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, which is a potential fit for our solutions. Industry (Healthcare) is a key sector for our expertise. Region (Middle East) is a target market. Website dwell time (10 min) suggests engagement. 2 demo requests indicate interest. Email response is very promising, indicating active evaluation."
C_website_dwell_time_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a medium to large organization with specific needs, while the website dwell time (10 min) and demo requests (2) suggest engagement. The email response is very promising, indicating active evaluation of solutions like ours."
C_website_dwell_time_high,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, which is a potential fit for our solutions. Industry (Healthcare) is a key sector for our expertise. Region (Middle East) is a target market. Website dwell time (10 min) suggests engagement. 2 demo requests indicate interest. Email response is very promising, indicating active evaluation."
C_website_dwell_time_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) and industry (Healthcare) indicate a medium to large organization with specific needs, while website dwell time (10 min) and demo requests (2) suggest engagement, and the email response is very promising."
C_website_dwell_time_low,1,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), industry is Healthcare, and email response is very promising, indicating a strong interest in the solution."
C_website_dwell_time_low,2,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), industry is Healthcare, and email response is very promising, indicating a strong interest in the solution."
C_website_dwell_time_low,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (80) indicates a medium to large organization, and the industry (Healthcare) is a key target for our services. The email response ('We're actively evaluating solutions like this') is a strong positive signal, and 2 demo requests suggest a high level of interest."
C_website_dwell_time_low,4,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), industry is Healthcare, and email response is very promising, indicating a strong interest in the solution."
C_website_dwell_time_low,5,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (80), industry is Healthcare, and email response is very promising, indicating a strong interest in the solution."
D_BASE,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) indicates a medium to large enterprise, which typically has a higher purchase intent. Additionally, the email response suggests a strong interest in the product, and 2 demo requests indicate a desire for more information."
D_BASE,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while the email response suggests a high level of engagement with the content, and 2 demo requests indicate a strong interest in the product."
D_BASE,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while demo requests (2) and positive email response ('This looks relevant to our current initiatives.') suggest strong interest in the solution."
D_BASE,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) indicates a medium to large enterprise, which typically has a higher purchase intent. Additionally, the email response suggests a strong interest in the product, and 2 demo requests indicate a desire for more information."
D_BASE,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while the email response suggests engagement with the content, and 2 demo requests indicate a strong interest in the product."
D_company_size_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) and industry (Energy) indicate a large organization with specific needs, while the email response suggests a high level of engagement with the content."
D_company_size_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (10000), indicating a potential for significant investment in data analytics platforms and AI integration, and the industry is Energy, which often requires advanced data analysis. Additionally, the email response suggests a strong interest in the current initiatives, and the demo requests (2) indicate a desire for more information."
D_company_size_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size is large (10000), indicating a potential for significant investment in data analytics platforms and AI integration, and the industry is Energy, which often requires advanced data analysis. Additionally, the email response suggests a strong interest in the current initiatives, and the demo requests (2) indicate a desire for more information."
D_company_size_high,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) indicates a large organization, and the industry (Energy) is a key focus area for our services. The region (Asia) is also a strategic market. Additionally, the email response indicates strong interest, and 2 demo requests were made, suggesting a high level of engagement."
D_company_size_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (10000) indicates a large organization, and the industry (Energy) is a key focus area for our services. The region (Asia) is also a strategic market. Additionally, the email response indicates strong interest, and 2 demo requests were made, suggesting a high level of engagement."
D_company_size_low,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and demo requests (2) indicate a medium to large organization with interest in our services, while the industry (Energy) and region (Asia) are relevant to our expertise. The email response also shows engagement with our content."
D_company_size_low,2,meta-llama-3.1-8b-instruct,High Intent,"Company size is small (10), which often indicates a need for specialized services, and the industry (Energy) is a key focus area for our firm. The engagement metrics also show strong interest, with a 2.5 min website dwell time and 2 demo requests, and a positive email response indicating relevance to current initiatives."
D_company_size_low,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and industry (Energy) are strong indicators of potential interest, combined with a positive email response ('This looks relevant to our current initiatives.') and multiple demo requests (2), which suggests a high level of engagement."
D_company_size_low,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (10) and demo requests (2) indicate a medium to large organization with interest in our services, while the industry (Energy) and region (Asia) are relevant to our expertise. The email response also shows engagement with our content."
D_company_size_low,5,meta-llama-3.1-8b-instruct,High Intent,"Company size is small (10), which often indicates a need for specialized services, and the industry (Energy) is a key focus area for our firm. The customer also showed interest in our services with a 2.5 min website dwell time and 2 demo requests, and a positive email response indicating purchase intent."
D_demo_requests_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (3) indicate a large organization with interest in the product, while the email response suggests a strong connection to current initiatives, supporting a high purchase intent."
D_demo_requests_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (3) indicate a large organization with interest in our services, while the email response suggests relevance to their current initiatives, further increasing purchase intent."
D_demo_requests_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) indicates a medium to large organization, which is a potential target for our services. Industry (Energy) is a relevant sector for our expertise. Region (Asia) is a key market for our company. High demo requests (3) and a positive email response ('This looks relevant to our current initiatives.') further indicate strong interest."
D_demo_requests_high,4,meta-llama-3.1-8b-instruct,High Intent,"High company size (1200) and positive email response ('This looks relevant to our current initiatives.') indicate strong interest, while 2.5 min website dwell time and 3 demo requests are moderate indicators of intent."
D_demo_requests_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (3) indicate a large organization with interest in our services, while the email response suggests relevance to their current initiatives."
D_demo_requests_low,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) is relatively large, but no demo requests were made, and website dwell time (2.5 min) is short, and email response indicates mild interest but not strong purchase intent."
D_demo_requests_low,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) is relatively large, but no demo requests were made, and website dwell time (2.5 min) is short, and email response indicates mild interest but not strong purchase intent."
D_demo_requests_low,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) is relatively large, but no demo requests were made, and website dwell time (2.5 min) is short, and email response indicates mild interest but not strong purchase intent."
D_demo_requests_low,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) is relatively large, but no demo requests were made, and website dwell time (2.5 min) is short, and email response indicates mild interest but not strong purchase intent."
D_demo_requests_low,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) is relatively large, but no demo requests were made, and website dwell time (2.5 min) is short, and email response indicates mild interest but not strong purchase intent."
D_email_response_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) suggest a large organization with potential for AI integration, while demo requests (2) and email response ('Could we schedule a meeting next week?') indicate strong interest in our services."
D_email_response_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) indicates a large organization, and the industry (Energy) is a key focus area for our services. The customer has also shown engagement by requesting demos (2) and responding positively to an email, indicating a strong interest in scheduling a meeting."
D_email_response_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests a clear purchase intent."
D_email_response_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests a clear purchase intent."
D_email_response_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and the email response ('Could we schedule a meeting next week?') implies a strong interest in meeting to discuss further."
D_email_response_non-icp,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) and industry (Energy) do not indicate specific pain points, and email response ('We’re not interested.') directly contradicts purchase intent."
D_email_response_non-icp,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) and industry (Energy) do not indicate high purchase intent, and email response ('We’re not interested.') explicitly states lack of interest."
D_email_response_non-icp,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large, but website dwell time is short and email response indicates lack of interest."
D_email_response_non-icp,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) and industry (Energy) do not indicate high purchase intent, and email response ('We’re not interested.') explicitly states lack of interest."
D_email_response_non-icp,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size (1200) and industry (Energy) do not indicate a strong match for our services, and the firm's response to our email was explicitly negative."
D_industry_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Software / IT) indicate a large organization with potential for AI integration, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant...') indicates strong interest."
D_industry_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Software / IT) align with our target market, and the email response indicates strong relevance to their current initiatives, while a dwell time of 2.5 min and 2 demo requests further indicate active engagement."
D_industry_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Software / IT) align with our target market, and the email response indicates strong relevance, while a dwell time of 2.5 min and 2 demo requests further indicate active engagement."
D_industry_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Software / IT) indicate a large organization with potential for AI integration, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant...') indicates strong interest."
D_industry_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Software / IT) indicate a large organization with potential for data analytics and AI integration, while email response ('This looks relevant') suggests strong interest in the solution."
D_industry_non-icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Public Service) indicate a large organization with potential for data analytics and AI integration, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant') indicates strong interest."
D_industry_non-icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Public Service) indicate a large organization with potential for data analytics and AI integration, while the email response suggests engagement with the content, and 2 demo requests indicate a strong interest in the product."
D_industry_non-icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Public Service) indicate a large organization with potential for data analytics and AI integration, while the email response suggests engagement with the content, and 2 demo requests indicate a strong interest in the product."
D_industry_non-icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Public Service) indicate a large organization with potential for data analytics and AI integration, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant') indicates strong interest."
D_industry_non-icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Public Service) indicate a large organization with potential for data analytics and AI integration, while email response suggests relevance to current initiatives, and 2 demo requests indicate interest."
D_region_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant') indicates strong interest."
D_region_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while website dwell time (2.5 min) and demo requests (2) suggest engagement, and email response ('This looks relevant to our current initiatives.') indicates purchase intent."
D_region_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while website dwell time (2.5 min) and demo requests (2) suggest engagement with relevant content, further supported by a positive email response ('This looks relevant to our current initiatives.')."
D_region_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while website dwell time (2.5 min) and demo requests (2) suggest engagement with relevant content, further supported by a positive email response ('This looks relevant to our current initiatives.')."
D_region_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response ('This looks relevant to our current initiatives.') further confirms purchase intent."
D_region_non-icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while the email response ('This looks relevant to our current initiatives.') suggests a strong interest in the solution."
D_region_non-icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) indicates a medium to large organization, which is a potential fit for our data analytics solutions. Industry (Energy) is a relevant sector for our expertise. Region (Africa) is a growing market for our services. Website dwell time (2.5 min) is above average, indicating interest. Demo requests (2) suggest a desire for product exploration. Email response (positive) indicates engagement with the content."
D_region_non-icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while the email response suggests relevance to current initiatives, and 2 demo requests further indicate strong interest."
D_region_non-icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while the email response suggests relevance to current initiatives, and 2 demo requests further indicate strong interest."
D_region_non-icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) suggest a large organization with specific needs, while the email response indicates relevance to current initiatives, and 2.5 min dwell time and 2 demo requests show engagement."
D_website_dwell_time_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests a high level of relevance to their current initiatives, supporting a strong purchase intent."
D_website_dwell_time_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests relevance to their current initiatives."
D_website_dwell_time_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the positive email response ('This looks relevant to our current initiatives.') further supports high purchase intent."
D_website_dwell_time_high,4,meta-llama-3.1-8b-instruct,High Intent,"High company size (1200) and positive email response ('This looks relevant to our current initiatives.') indicate strong interest, while industry and region are neutral."
D_website_dwell_time_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the email response suggests relevance to their current initiatives."
D_website_dwell_time_low,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) suggest a large organization with specific needs, while demo requests (2) and positive email response indicate active engagement."
D_website_dwell_time_low,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and demo requests (2) indicate a large organization with interest in our services, while the industry (Energy) and region (Asia) are also relevant. The email response suggests a positive engagement with our content."
D_website_dwell_time_low,3,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) suggest a large organization with specific needs, while demo requests (2) and positive email response indicate active engagement."
D_website_dwell_time_low,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while 2 demo requests and a positive email response ('This looks relevant to our current initiatives.') suggest strong interest in the product."
D_website_dwell_time_low,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (1200) and industry (Energy) indicate a large organization with specific needs, while 2 demo requests and a positive email response ('This looks relevant to our current initiatives.') suggest strong interest in the product."
E_BASE,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in our services."
E_BASE,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in the content."
E_BASE,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in the content."
E_BASE,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in our services."
E_BASE,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services."
E_company_size_high,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large (10000), but website dwell time is short (1 min) and only one demo request was made, indicating limited engagement."
E_company_size_high,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large (10000), but website dwell time is short (1 min) and only one demo request was made, indicating limited engagement."
E_company_size_high,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large (10000), but website dwell time is short (1 min) and only one demo request was made, indicating limited engagement."
E_company_size_high,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large (10000), but website dwell time is short (1 min) and only one demo request was made, indicating limited engagement."
